birth_date,email,first_name,gender,last_name,middle_name,phone,postcode,state,street_address,suburb
Inconsistent,irvin.caligiuri@aol.com,irvin,m,caligiuri,lynn, 08  1015  6241 ,6102.0,wa, 5  bollig  garden  swan  cottage  homes ,bentley
26/12/1992,barbara.roberts@yahoo.com,barbara,f,roberts,suzanne, 07  2853  2751 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,Invalid,richard,m,prodan,matthew, 02  4016  8161 ,2260.0,nsw, 121  terrigal  drive  bellbird  caravan  park ,terrigal
24/10/1970,peterson.darsweil@mail.com,darsweil,m,peterson,dale, 03  4038  3596 ,3002.0,vic, 211  wellington  south  parade  apt  52 , east  melbourne 
Inconsistent,phelps.martin@gmail.com,martin,f,phelps,lane, 08  7178  6445 ,Inconsistent,nt,Inconsistent,Inconsistent
Inconsistent,colin30@hotmail.com,colin,m,mummert,odell, 02  9877  6616 ,2263.0,nsw, 15  gleeson  parade  nareen  warnervale , hamlyn  terrace 
Inconsistent,mccraw82@gmail.com,lindsey,f,mccraw,b, 08  4755  4650 ,5211.0,sa, 21  maud  street  rosetta  village , victor  harbor 
12/10/1973,samuel.tichnor@gmail.com,samuel,f,tichnor,thomas, 03  6755  3165 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,ann.gregory@mail.com,ann,f,gregory,marie, 03  1742  8347 ,7250.0,tas, 147  peel  (west)  street  flt  1 ,summerhill
Inconsistent,brian38@aol.com,brian,m,hedgepath,owen, 08  9959  7428 ,840.0,nt, 1  roberts  road  bynde  haven , dundee  beach 
Inconsistent,kori.abrahams@hotmail.com,kori,f,abrahams,froneberger, 08  9220  0926 ,Inconsistent,wa,Inconsistent,Inconsistent
Inconsistent,lester72@aol.com,lester,f,raby,clinton, 03  2452  2304 ,3183.0,vic, 2  hertford  street  flt  6 , st  kilda  east 
Inconsistent,walter.joyner@mail.com,walter,m,joyner,michael, 02  3430  9555 ,2350.0,nsw, 112  mann  street  richardsons  arcade ,armidale
Inconsistent,walter.joyner@mail.com,walter,m,joyner,michael, 02  3430  9555 ,2350.0,nsw, 112  mann  street  richardsons  arcade ,armidale
Inconsistent,douglas.thompson@mail.com.au,douglas,f,thompson,lee, 02  7239  2412 ,2261.0,nsw, 270  reynolds  court  anne  findlay  place , bateau  bay 
Inconsistent,denise64@gmail.com,denise,f,west,elizabeth, 07  4210  6939 ,4565.0,qld,Inconsistent,Inconsistent
Inconsistent,denise64@gmail.com,denise,f,west,elizabeth, 07  4210  6939 ,810.0,Inconsistent,Inconsistent,Inconsistent
Inconsistent,spurlin.ronald@hotmail.com,ronald,m,spurlin,edward, 02  9635  5606 ,2615.0,act, 468  parkwood  road  the  cottage ,macgregor
Inconsistent,quigley.christopher@aol.com,christopher,m,quigley,allen, 08  4403  5273 ,5211.0,sa, 5  maud  street  rosetta  village  house , victor  harbor 
Inconsistent,joe34@gmail.com,joe,m,piner,paul, 03  4379  2304 ,7310.0,tas, 202  lovett  street  karingal  home ,devonport
Inconsistent,allred15@gmail.com,alexander,f,allred,curtis, 07  1965  6807 ,4671.0,qld, 219  inskip  road  rayrena ,wallaville
Inconsistent,fields91@aol.com,shatera,f,fields,dawn, 02  9648  4202 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,larry.carr@mail.com,larry,f,carr,lee, 08  1496  1852 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,padgett2@gmail.com,william,Inconsistent,padgett,harvey, 03  3564  9839 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,dbinndhtdt@hotmail.com,robert,f,langley,lee, 07  0229  5331 ,4350.0,qld, 258  spring  street  yukana  retirement  village ,toowoomba
Inconsistent,maynard.nicole@hotmail.com,nicole,f,maynard,hayes, 07  5360  3363 ,4505.0,qld, 134  bruce  highway  bindawalla  garden ,burpengary
Inconsistent,farmer77@mail.com,rupal,f,farmer,nicole, 02  6872  1508 ,2600.0,act, 14  hannah  place  deakin  chambers ,deakin
Inconsistent,icsjpnggid@gmail.com,ruby,f,murry,beaman, 07  4926  0781 ,4870.0,qld, 146  anderson  street  kobi  clinic ,manunda
Inconsistent,sellers.carolyn@mail.com,carolyn,f,sellers,howard, 02  3320  7797 ,2464.0,nsw, 143  lakes  boulevard  wooloweyah ,yamba
Inconsistent,idclgdocik@hotmail.com,nancy,f,jones,harris, 03  8808  0131 ,3931.0,vic, 925  nepean  highway  cons  hospital ,mornington
Inconsistent,idclgdocik@hotmail.com,nancy,f,jones,harris, 03  8808  0131 ,3931.0,vic, 925  nepean  highway  cons  hospital ,mornington
Inconsistent,marvin2@aol.com,marvin,Inconsistent,jennette,d, 02  0213  9442 ,2250.0,nsw,Inconsistent,wyoming
Inconsistent,carl.earles@yahoo.com,carl,f,earles,dale, 02  8362  9703 ,2448.0,nsw,Inconsistent,Inconsistent
Inconsistent,meagan.pettit@yahoo.com,meagan,f,pettit,christine, 03  5946  2892 ,7304.0,tas, 545  longridge  road  huntley ,montana
Inconsistent,brian4@hotmail.com,brian,m,rose,m, 03  2791  2075 ,3699.0,vic, 72  parallel  street  viking  lodge , falls  creek 
Inconsistent,taft38@aol.com,elizabeth,m,taft,javier, 07  3320  5726 ,4211.0,qld, 22  weedens  road  regency  place ,nerang
23/12/1963,dqtpkmmifd@hotmail.com,jason,f,wierzbicki,lavon, 03  4447  9223 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,pamela73@yahoo.com,pamela,f,reinhardt,niccole, 02  4620  7828 ,2250.0,nsw, 1  fairymede  road  kalonga , mangrove  mountain 
11/11/1976,baker.guy@aol.com,guy,m,baker,richard, 02  0511  5791 ,2250.0,nsw, 407  maidens  brush  road  henry  kendall  vlge ,wyoming
Inconsistent,parker80@gmail.com,anthony,m,parker,w, 03  5799  0212 ,Inconsistent,vic,Inconsistent,Inconsistent
18/10/2009,pollock50@gmail.com,allene,f,pollock,d, 08  8840  2773 ,6149.0,wa, 152  bullcreek  drive  air  force  memorial  est , bull  creek 
Inconsistent,patricia.turner@mail.com,patricia,f,turner,monique, 02  5293  0316 ,2798.0,nsw, 140  kingham  street  inglemer ,millthorpe
Inconsistent,bruce75@mail.com,jeffrey,f,bruce,v, 07  4081  1858 ,4217.0,qld, 3400  gold  coast  highway  sun  city  resort , surfers  paradise 
Inconsistent,hadi.douglas@hotmail.com,douglas,m,hadi,glen, 02  1301  5634 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,duncan.robert@aol.com,robert,m,duncan,austin, 02  5991  5672 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,marlene.tedder@gmail.com,marlene,f,tedder,guy, 03  0696  1598 ,3225.0,vic, 395  shell  road  the  lagoon , point  lonsdale 
Inconsistent,moore.fortrina@mail.com.au,fortrina,Inconsistent,moore,thorne, 02  3823  2368 ,2099.0,nsw, 123  willandra  road  villa  10 ,cromer
11/12/1964,nkfrbphifr@hotmail.com,roger,m,strawn,andrew, 02  6713  9411 ,2443.0,nsw, 19  tumut  street  laurieton  retirement  village ,laurieton
Inconsistent,gray86@yahoo.com,mikai,f,gray,harris, 03  0248  6895 ,3206.0,vic,Inconsistent,Inconsistent
Inconsistent,thomas.wilma@aol.com,wilma,Inconsistent,thomas,paige, 08  3980  7063 ,6149.0,wa, 65  bullcreek  drive  air  force  memorial  est , bull  creek 
Inconsistent,emily.alletzhauser@mail.com,emily,f,alletzhauser,dixon, 08  9837  0611 ,800.0,nt, 80  the  esplanade  colonial  townhouse ,darwin
Inconsistent,graves52@gmail.com,johnny,m,graves,frank, 03  4116  0078 ,7303.0,tas, 744  birralee  road  summerville ,westbury
28/10/2002,clifton.sherlock@yahoo.com,clifton,m,sherlock,john, 02  0259  8668 ,2603.0,act, 1  captain  cook  crescent  manuka  plaza ,griffith
Inconsistent,woodard-hammond.christina@aol.com,christina,f,woodard-hammond,elizabeth, 08  7133  3628 ,822.0,nt, 1  milikapiti  street  snake  bay , melville  island 
Inconsistent,randall.dew@mail.com.au,randall,m,dew,warren, 03  9653  3314 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,marvin81@aol.com,marvin,m,young,steven, 08  0260  7169 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,nljtthgthd@mail.com.au,michael,f,armentrout,isaiah, 02  1424  9521 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,adcock.salah@aol.com,salah,Inconsistent,adcock,park, 07  6202  0757 ,4559.0,qld, 48  david  low  way  harbourside  resort ,diddillibah
Inconsistent,lauren.johnson@gmail.com,lauren,f,johnson,gail, 02  0694  0098 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,maisano.christopher@gmail.com,christopher,m,maisano,ray, 02  4755  1868 ,2785.0,nsw, 1  peachtree  road  tillararra , megalong  valley 
Inconsistent,tdkklidblj@gmail.com,gerald,f,perry,l, 02  0206  1783 ,2486.0,nsw, 6  pacific  highway  casmara , banora  point 
Inconsistent,collins61@mail.com,israel,f,collins,cecil, 08  3128  3625 ,Inconsistent,sa,Inconsistent,Inconsistent
Inconsistent,odhlgmdlfl@hotmail.com,marcus,Inconsistent,johnson,brendon, 02  7224  3164 ,2340.0,nsw, 7  dangar  crescent  kingswood  estate ,tamworth
Inconsistent,danner.michael@mail.com,michael,f,danner,nasir, 03  2087  1908 ,7015.0,tas, 12  ballawinnie  road  freemasons  hme ,lindisfarne
Inconsistent,banner83@mail.com,michael,Inconsistent,banner,joseph, 08  4395  0012 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,joyner.ricky@gmail.com,ricky,m,joyner,edmond,Invalid,Inconsistent,vic,Inconsistent,Inconsistent
19/10/2001,tracy.nimitz@gmail.com,tracy,f,nimitz,milton, 03  7470  2294 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,timmy.boone@gmail.com,timmy,f,boone,ivan, 02  3877  2399 ,2750.0,nsw, 32  gascoigne  street  lemongrove ,penrith
Inconsistent,mohammed64@yahoo.com,mohammed,f,jenkins,james, 08  6150  7440 ,5082.0,sa, 13  fitzroy  terrace  st  georges  park ,fitzroy
Inconsistent,christopher.albin@mail.com,christopher,f,albin,Inconsistent,Invalid,2284.0,nsw, 87  toronto  road  fred  lane  hostel ,booragul
Inconsistent,billy.rodman@mail.com.au,billy,Inconsistent,rodman,allan, 07  5074  7672 ,4350.0,qld, 258  spring  street  yukana  retirement  village ,toowoomba
Inconsistent,matthew19@mail.com.au,matthew,m,garcia,elise, 07  3076  2426 ,4310.0,qld, 348  hoya  road  tawley ,boonah
Inconsistent,allyson68@hotmail.com,allyson,f,miller,seda, 03  7296  2329 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,jonas38@mail.com,jonas,m,stewart,shane, 02  8280  1422 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,bskoisqntj@yahoo.com,charles,m,connell,ray, 02  5257  2412 ,2263.0,nsw, 51  evans  road  lakefront  retirement  vlge ,toukley
Inconsistent,eckroad22@mail.com,billy,m,eckroad,denver, 02  7334  9951 ,2454.0,nsw, 1059  north  bank  road  strathkyle ,raleigh
11/10/1954,andrew.cunningham@yahoo.com,andrew,m,cunningham,leonard, 08  3435  3384 ,820.0,nt, 3  heeterra  close  raaf  base ,winnellie
Inconsistent,susan66@aol.com,susan,f,patterson,hamilton, 03  9689  2587 ,7025.0,tas, 1253  grass  tree  hill  road  brookbank  estate ,richmond
Inconsistent,lilelkpnji@aol.com,james,f,corl,lavert, 02  1090  7252 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,lilelkpnji@aol.com,james,f,corl,lavert, 02  1090  7252 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,diane.tillman@aol.com,diane,f,tillman,lynne, 03  3672  7446 ,3016.0,vic, 3  kororoit  creek  road  elizabeth  terrace ,williamstown
Inconsistent,beecher.michael@mail.com,michael,m,beecher,lamont, 07  0150  8180 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,kcinkmqhfb@aol.com,aimee,f,nunnally,marie, 08  7325  9884 ,5255.0,sa, 1  donnithorne  road  willyaroo  street ,strathalbyn
Inconsistent,kcinkmqhfb@aol.com,aimee,f,nunnally,marie, 08  7325  9884 ,5255.0,sa, 1  donnithorne  road  willyaroo  street ,strathalbyn
Inconsistent,qafdgsbaqe@mail.com.au,margaret,f,suggs,garvin, 02  0145  5132 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,qafdgsbaqe@mail.com.au,margaret,f,suggs,garvin, 07  9517  4176 ,4703.0,qld, 150  rockhampton  road  caprion  retiement ,yeppoon
Inconsistent,robert.lucas@gmail.com,robert,f,lucas,hugo, 02  0194  0223 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,vazquez39@hotmail.com,alexander,m,vazquez,h, 07  4709  3874 ,4551.0,qld, 5  arthur  street  calypso  apartments , kings  beach 
Inconsistent,evan.thompson@gmail.com,evan,m,thompson,allen, 03  7417  3489 ,Inconsistent,vic,Inconsistent,Inconsistent
15/11/1944,steeb.benny@mail.com,benny,m,steeb,james, 08  8153  5493 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,alston.john@hotmail.com,john,m,alston,gray, 03  1440  4612 ,3741.0,vic, 1  alpine  highway  hotham  heights , mount  hotham 
Inconsistent,francois47@yahoo.com,solomon,m,francois,john, 02  4980  2734 ,2600.0,act, 14  hannah  place  deakin  chambers ,deakin
Inconsistent,bingenheimer69@aol.com,david,m,bingenheimer,e, 02  9188  3561 ,2546.0,nsw, 21  meads  road  glen  luna , tilba  tilba 
19/12/2005,gmdrfjajgj@mail.com,james,f,huther,andrew, 03  2914  2294 ,3634.0,vic, 4475  barmah-shepparton  road  acacia  park ,bunbartha
Inconsistent,james20@mail.com,james,f,buck,brody, 02  5448  9750 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,teague89@yahoo.com,lela,f,teague,s, 02  0504  2509 ,2481.0,nsw, 4  bay  vista  lane  the  belongil  street , byron  bay 
Inconsistent,donna.griffin@mail.com,donna,f,griffin,newsom, 02  7352  7901 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,danilo.boyles@gmail.com,danilo,f,boyles,dale, 07  8204  4111 ,4350.0,qld,Inconsistent,Inconsistent
Inconsistent,bridgers68@mail.com,paula,Inconsistent,bridgers,helms, 08  2801  7906 ,800.0,nt, 48  the  mall  paspalis  centrepoint ,darwin
27/10/1964,bolick.david@hotmail.com,david,f,bolick,lewisboyd,Invalid,2799.0,nsw, 204  guyong  road  riala  downs ,blayney
18/12/2001,ivey77@gmail.com,robert,f,ivey,francis, 02  7937  0728 ,2880.0,nsw, 33  blende  street  con  crowley  vlge , broken  hill 
18/12/2001,ivey77@gmail.com,robert,f,ivey,francis, 02  7937  0728 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,istiskgcae@mail.com.au,joshua,f,williams,aaron, 08  1879  2936 ,6102.0,wa,Inconsistent,Inconsistent
27/11/1994,baxter.banks@yahoo.com,baxter,m,banks,david, 03  9233  1926 ,3377.0,vic, 2  high  west  street  haven  court ,ararat
Inconsistent,rhines.marie@mail.com,marie,f,rhines,adams, 08  2661  4037 ,6030.0,wa, 85  hester  street  cambrai  village ,merriwa
30/10/1963,hamrick26@mail.com.au,william,m,hamrick,layfield, 07  9341  0772 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,chavis.michael@aol.com,michael,m,chavis,l, 03  4008  7824 ,3216.0,vic, 9  spring  street  kalkee ,belmont
Inconsistent,love13@hotmail.com,nancy,Inconsistent,love,brown,Invalid,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,william.chandler@gmail.com,william,f,chandler,michael, 02  6827  3289 ,4361.0,Inconsistent,Inconsistent,Inconsistent
Inconsistent,spivey.harvey@mail.com.au,harvey,m,spivey,randolph, 07  1629  6112 ,4215.0,qld, 150  queen  street  allamanda  hospital ,southport
26/11/1945,cynthia.stallings@mail.com.au,cynthia,f,stallings,marie, 02  6187  2740 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
31/10/1961,alice.smith@hotmail.com,alice,f,smith,shaquanda, 02  1155  6115 ,2900.0,act, 3  cowlishaw  street  lakeview  house ,tuggeranong
31/10/1961,alice.smith@hotmail.com,alice,f,smith,shaquanda,Invalid,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,gkslncgect@yahoo.com,harold,Inconsistent,hester,craig, 02  1139  1817 ,Inconsistent,nsw,Inconsistent,Inconsistent
27/11/1968,riemltdkkh@gmail.com,lawrence,f,dewald,david, 07  3119  7082 ,4702.0,qld, 1  rockhampton-yeppoon  road  bellingham  estate ,cawarral
Inconsistent,debbie49@yahoo.com,debbie,Inconsistent,adams,ashton, 07  8174  8185 ,4306.0,qld, 1  brisbane  valley  highway  kentucky ,wanora
Inconsistent,peterson42@aol.com,kimberly,f,peterson,wilcher, 07  9424  6894 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,sasha.gowen@mail.com,sasha,f,gowen,j, 08  3532  5364 ,Inconsistent,nt,Inconsistent,Inconsistent
Inconsistent,evan6@hotmail.com,evan,Inconsistent,cauthen,carroll, 03  0875  0031 ,Inconsistent,tas,Inconsistent,Inconsistent
Inconsistent,vestal.clyde@mail.com.au,clyde,Inconsistent,vestal,lewis, 03  0366  9194 ,3158.0,vic, 1  glenfern  road  jalna ,upwey
Inconsistent,annie.maynor@mail.com,annie,Inconsistent,maynor,southerland, 02  0035  5614 ,2546.0,nsw, 27  princes  highway  easts  van  village  f ,narooma
13/11/1959,timothy33@mail.com.au,timothy,m,frederick,robert, 08  2332  0592 ,Inconsistent,wa,Inconsistent,Inconsistent
19/10/1971,oeglgplrfs@mail.com,thomas,m,smith,quincy, 03  1686  9153 ,3182.0,vic, 127  fitzroy  street  the  george-seaview  appts , st  kilda 
30/12/1991,keffer.christopher@gmail.com,christopher,m,keffer,scott, 08  9901  4662 ,830.0,nt, 17  university  avenue  palm  plaza ,palmerston
Inconsistent,donna.welborn@aol.com,donna,f,welborn,cook,Invalid,3250.0,vic, 33  church  street  lacolwae ,colac
Inconsistent,david41@gmail.com,david,m,coats,donald, 02  7830  1634 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,araolesdgo@mail.com,toby,m,dancy,donald, 02  7212  3119 ,2250.0,nsw, 2  karalta  road  erina  garden ,erina
11/11/1996,gwinn.ernest@yahoo.com,ernest,f,gwinn,wade, 03  4827  5049 ,7275.0,tas, 90  keefes  road  rising  meadows ,winkleigh
18/11/2006,brad.west@gmail.com,brad,f,west,douglas,Invalid,800.0,nt, 22  mitchell  street  central  specialist  clinic ,darwin
Inconsistent,ariagna48@mail.com,ariagna,f,fleming,odinalynn, 02  9002  3117 ,2582.0,Inconsistent,Inconsistent,Inconsistent
Inconsistent,ariagna48@mail.com,ariagna,f,fleming,odinalynn, 02  9002  3117 ,2582.0,Inconsistent,Inconsistent,Inconsistent
Inconsistent,Invalid,roy,f,wait,ralph, 03  7353  0756 ,Inconsistent,tas,Inconsistent,Inconsistent
Inconsistent,brown6@hotmail.com,pamela,f,brown,Inconsistent, 03  3668  1282 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
13/10/2002,pruitt71@yahoo.com,joshua,m,pruitt,r, 08  4199  2770 ,5090.0,sa, 1217  grand  junction  road  lutheran  hostel , hope  valley 
Inconsistent,dorothy.pittman@mail.com.au,dorothy,f,pittman,lynne, 03  1853  9344 ,3073.0,vic, 204  village  drive  latrobe  retirement  village ,reservoir
Inconsistent,casey66@hotmail.com,casey,f,williams,landon, 02  0762  2137 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,samuel87@aol.com,samuel,f,wood,garvie, 03  1566  8933 ,3127.0,vic, 16  suffolk  road  flt  4 , surrey  hills 
Inconsistent,lois48@mail.com.au,lois,f,rosa,jean, 02  4891  5272 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,mary.cornet@mail.com,mary,Inconsistent,cornet,lee, 03  1401  8026 ,3240.0,vic,Inconsistent,Inconsistent
Inconsistent,delarosagonzalez55@mail.com,gregory,m,delarosagonzalez,lee,Invalid,2250.0,nsw, 642  maidens  brush  road  henry  kendall  vlge ,wyoming
21/10/2015,nrkmimbsmq@mail.com.au,normanjulius,m,navarro,stephen, 08  5697  3181 ,800.0,nt, 19  the  mall  paspaley  pearls  building ,darwin
Inconsistent,warren.burroughs@hotmail.com,warren,m,burroughs,herbert, 02  7537  2279 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,bdjalmbhte@aol.com,walter,f,king,thomas, 02  9799  7925 ,2065.0,nsw, 10  dalleys  road  the  schoolhouse ,naremburn
Inconsistent,samuel.miles@mail.com,samuel,m,miles,lee, 03  4920  6463 ,7000.0,tas,Inconsistent,Inconsistent
13/11/1958,gcsanacdik@hotmail.com,lauren,f,moore,c, 08  6439  4766 ,5606.0,sa, 26  flinders  highway  pioneer  village , port  lincoln 
Inconsistent,mooney38@hotmail.com,fred,f,mooney,maurice, 02  2584  7250 ,2077.0,nsw, 155  mcauley  place  the  grange ,waitara
Inconsistent,barrett.riley@gmail.com,riley,f,barrett,christopher, 03  7936  1389 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,rstngcsrrd@gmail.com,dallas,m,seyler-schmidt,easley, 02  8247  8399 ,2794.0,nsw, 83  airport  road  goonanna  place ,cowra
Inconsistent,steven70@mail.com,steven,f,bolch,alphie, 02  8738  8172 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,william.mason@gmail.com,william,f,mason,hayes, 08  4984  7068 ,5560.0,sa, 100  wiltunga  road  sect  186 ,bute
Inconsistent,Invalid,james,f,kalagnanam,david, 07  6141  7379 ,4211.0,qld, 8  bauhinia  lane  earlhaven ,nerang
Inconsistent,clement.james@yahoo.com,james,m,clement,littlefield, 02  9911  0398 ,2650.0,nsw, 15  sycamore  road  kanimbla , wagga  wagga 
28/11/1996,walter.savoy@aol.com,walter,m,savoy,lee, 08  1708  4830 ,820.0,nt, 3  parap  road  parap  village  shopping  centre ,parap
28/11/2004,robinson.michelle@yahoo.com,michelle,f,robinson,b, 02  2970  7094 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,redmond.christopher@yahoo.com,christopher,m,redmond,tyson, 07  5335  1388 ,Inconsistent,Inconsistent,Inconsistent,Inconsistent
Inconsistent,raymond79@yahoo.com,raymond,m,green,james, 02  5565  1299 ,Inconsistent,nsw,Inconsistent,Inconsistent
Inconsistent,windley54@aol.com,matthew,m,windley,lee, 02  2649  6748 ,2579.0,nsw, 98  wingello  road  wingello  state  forest ,penrose
Inconsistent,mcdaniel43@gmail.com,garrett,m,mcdaniel,leon, 07  8925  3324 ,4701.0,qld, 166  emmerson  drive  glenlee , north  rockhampton 
