rec_id,ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
R88950819,f198108589,zachary,marcus,kipp,f,20,28/9/1996, 8  Purvis  Crescent , Alice  Springs ,870.0,NT, 08  2195  6927 ,knjqmsqksc@gmail.com,diploma,ict-technician,87438.0, 3266  8443  9628  8432 ,5,2016-01-07T24:14+00:00
R26514009,e100294615,rebecca,costner,helms,f,28,7/4/1989, 38  Munni  Street ,Newtown,2042.0,NSW, 02  0282  5116 ,rebecca75@gmail.com,secondary-school,farm-worker,15754.0, 3979  7556  8263  5185 ,10,2015-07-23T14:31+00:00
R06396027,f130676209,june,c,rutledge,f,11,2/3/2005, 258  Epsom  Road , Chipping  Norton ,2170.0,NSW, 02  3781  4029 ,,secondary-school,,0.0,,0,2016-01-23T09:15+00:00
R46299786,a142989766,emily,yow,graham,f,48,23/7/1972, 31  southerden  drive  city  view ,cairns,4870.0,qld, 07  8948  9726 ,graham.emily@hotmail.com,graduate-certificate,legislator,, 7925  5220  5490  7515 ,29,2020-03-05t04:53+00:00
R43035436,b145433306,russell,christian,mckinstry,m,23,11/8/1996, 5  Hillview  Road , East  Deep  Creek ,4570.0,QLD, 07  8219  5563 ,russell71@mail.com,certificate-iv,other-technician,, 1723  1297  7157  1718 ,5,2019-08-23T23:11+00:00
R97030187,a100317978,keith,andrew,darr,m,18,1/7/2002, 4  morris  way  jerrabung ,bunyip,3815.0,vic, 03  8293  5481 ,darr60@mail.com.au,senior-secondary-school,casual-worker,-9999.0, 8247  4592  3961  9751 ,1,2020-01-24t07:11+00:00
R19006937,f103019796,benjamin,warren,clark,f,43,13/12/1977, 2160  maroon  road  rathdowney  road ,boonah,4310.0,qld, 07  1897  7120 ,benjamin74@gmail.com,certificate-ii,personal-services-worker,76515.0, 2614  7062  9934  5299 ,22,2018-12-08t09:57+00:00
R78385083,h133508878,anne,s,foster,f,62,30/5/1958, 3  st  james  circuit  heritage  garden , heritage  park ,4118.0,qld, 07  5745  9850 ,tdqiadpnns@gmail.com,graduate-diploma,general-manager,101561.0, 9102  2709  2540  6230 ,42,2019-10-08t08:20+00:00
R43393212,h143392312,amanda,fry,henriksen,f,52,20/4/1966, 19  Gellibrand  Lane , Opossum  Bay ,7023.0,TAS, 03  7067  3409 ,henriksen.amanda@mail.com.au,secondary-school,un-employed,4687.0, 6221  6345  8425  0060 ,34,2017-01-22T23:56+00:00
R30432370,h133420037,william,d,tysinger,m,49,26/12/1971, 1  killarney  road  warwick , loch  lomond ,4465.0,qld, 07  8408  2051 ,tysinger.william@mail.com,certificate-iii,engineering-worker,65263.0, 4575  5427  3522  1152 ,30,2020-02-06t11:44+00:00
R38451341,i114514338,david,p,herman,f,11,24/1/2008, Grossmans  Road ,Torquay,3228.0,VIC, 03  4408  3616 ,david76@hotmail.com,secondary-school,,0.0,,0,2019-08-15T01:44+00:00
R79547607,g177756490,jeffrey,bernard,barbour,m,55,11/5/1965, 6  victoria  parade  tondi  cottage ,cootamundra,2590.0,nsw,,barbour.jeffrey@mail.com,certificate-iii,automotive-worker,96624.0, 0460  0107  1135  7752 ,36,2020-06-22t17:15+00:00
R84349957,c199874543,veronica,sartin,parker,f,63,11/1/1957, 6390  goulburn  valley  highway  peppercorn  lodge ,arcadia,3631.0,vic,,parker.veronica@mail.com.au,diploma,ict-technician,149326.0, 2513  0639  2672  4929 ,44,2020-01-13t06:02+00:00
R06103627,h170206136,dmitry,mckinley,hathaway,f,57,31/7/1960, 32  Arthur  Street ,Randwick,2031.0,NSW, 02  4395  4107 ,hathaway34@yahoo.com,senior-secondary-school,taxi-driver,16025.0, 6167  2019  1779  2462 ,26,2002-03-03T16:56+00:00
R71564214,h142415716,william,elbert,autry,m,61,17/8/1959, 203  st  vincents  court  the  groves ,minyama,4575.0,qld, 07  9696  6991 ,autry92@yahoo.com,secondary-school,casual-worker,5537.0, 2573  7275  9441  7031 ,35,2013-06-21t15:46+00:00
R18400185,i180185104,benjamin,edmund,culp,f,60,27/9/1956, Norwood  Street ,Forest,7330.0,TAS,,bgctforhso@aol.com,bachelor-degree,ict-professional,108067.0, 4445  9223  9764  7292 ,43,2014-03-27T04:01+00:00
R65046839,h106653948,george,clifton,levine,f,30,8/3/1990, 191  abbott  street  wallamurra  centre ,cairns,4870.0,qld, 07  7495  2987 ,levine.george@mail.com,certificate-iv,engineering-worker,83827.0, 8807  3884  5853  9809 ,11,2020-02-18t05:17+00:00
R55922450,h194055522,kathleen,brooke,autrey,f,54,19/3/1966, 24  archibald  street  morshead  home ,lyneham,2602.0,act, 02  2274  5492 ,kathleen61@hotmail.com,secondary-school,taxi-driver,17525.0, 3999  0741  0590  3107 ,31,2016-09-14t03:50+00:00
R56303673,f173606353,savannah,,peaks,f,24,23/5/1996, 400  ruthven  street  heritage  plaza  arcade ,toowoomba,4350.0,qld, 07  7486  3331 ,,certificate-iii,automotive-worker,-9999.0, 9174  3738  4913  7905 ,5,2020-06-19t10:47+00:00
R46657233,b123364765,elbert,edmund,jones,f,72,25/11/1948, 141  queen  street  t  &  g  bldg ,brisbane,4000.0,qld, 07  0080  7614 ,ecbdfgrdon@aol.com,certificate-i,clerks,-9999.0, 4733  8711  4726  5502 ,53,2020-05-19t20:37+00:00
R29383405,c104289353,charles,raymond,dennie,f,73,11/3/1947, 3085  bay  street  unilodge ,broadway,2007.0,nsw, 02  5453  6846 ,,diploma,engineering-worker,82215.0, 2642  2277  5784  9331 ,54,2020-01-09t18:03+00:00
R81840836,b114388608,natalie,elaine,earl,f,23,29/1/1993, 5  Parkway  Street ,Macgregor,4109.0,QLD, 07  5106  6217 ,earl.natalie@mail.com.au,certificate-iv,other-worker,-9999.0, 4287  3515  6511  5857 ,5,2013-04-01T16:37+00:00
R50537498,d143805759,albert,hugo,graham,f,39,29/9/1978, Moona  Road ,Walcha,2354.0,NSW, 02  6196  8546 ,lofton7@gmail.com,certificate-iii,engineering-worker,63424.0, 9665  9441  1828  0795 ,23,2017-03-13T03:03+00:00
R03587277,g170378275,tyler,donnell,brannock,m,56,24/9/1964, 27  arrow  drive  hmas ,coonawarra,820.0,nt, 08  0070  4223 ,tyler75@mail.com,advance-diploma,art-media-professional,145708.0, 4759  7234  9129  4054 ,37,2020-06-06t04:50+00:00
R69844361,i149318466,tyler,charles,blue,f,3,23/1/2013, Yarwood  Drive ,Exeter,2579.0,NSW, 02  7080  6868 ,,primary-school,,0.0,,0,2016-02-04T13:52+00:00
R84151197,b111879541,jennifer,,scott,f,31,19/4/1989, 20  reuben  road  tapekameam ,rosevale,7292.0,tas,,jennifer5@mail.com,certificate-ii,personal-services-worker,-9999.0, 8923  3976  4117  4880 ,12,2020-01-04t20:15+00:00
R15325541,g145255113,dorothy,jo,underwood,f,33,13/4/1987, 390  stratheden  street  wiluna ,stratheden,2470.0,nsw, 02  9437  1654 ,rqkfnbafqa@yahoo.com,graduate-certificate,ict-professional,138859.0, 5045  2346  7881  0584 ,14,2020-05-16t04:59+00:00
R10191560,e190156101,micah,,draper,m,30,22/4/1990, 1  milikapiti  street  snake  bay , melville  island ,822.0,nt, 08  6540  0760 ,,graduate-diploma,legislator,127091.0, 6926  6687  7717  5062 ,11,2020-05-17t05:35+00:00
R79314935,c173593491,david,lorene,brickhouse,f,68,12/6/1950, 11  Drummond  Road , Oyster  Bay ,2225.0,NSW, 02  9195  0855 ,david22@gmail.com,bachelor-degree,other-technician,101315.0, 4163  1361  3662  1070 ,51,2018-04-09T22:17+00:00
R08212486,g181860422,carl,curtis,sheets,f,23,7/1/1996, 6  Walmer  Street ,Ramsgate,2217.0,NSW, 02  8336  3892 ,sheets65@gmail.com,graduate-diploma,chief-executive,-9999.0, 9394  0181  0870  1378 ,5,2019-10-08T01:13+00:00
R85341021,d148325110,cherie,,tyson,f,78,31/8/1941, 1  Larissa  Road , Allambie  Heights ,2100.0,NSW, 02  9583  1190 ,cherie75@mail.com,certificate-i,re-tired,0.0, 5441  6864  8886  4395 ,45,2018-10-04T11:06+00:00
R42952005,f152402905,rolland,,hamm,f,31,3/3/1988, 32  swann  road  highpoint ,taringa,4068.0,qld, 07  0024  5148 ,hamm92@hotmail.com,diploma,other-technician,75470.0, 6074  4013  4849  3658 ,13,2019-09-16T18:01+00:00
R07441057,i140477105,brenda,layne,evans,f,34,19/11/1983, 13  Frances  Street , Murray  Bridge ,5253.0,SA, 08  4587  2678 ,evans.brenda@hotmail.com,certificate-i,personal-assistant,, 3010  0405  7029  7745 ,15,2014-09-18T11:52+00:00
R10029527,h120190275,desmond,dale,haynes,m,17,3/11/1999, 33  Frederick  Street ,Rockdale,2216.0,NSW, 02  6837  6543 ,haynes.desmond@mail.com.au,senior-secondary-school,machinary-driver,-9999.0, 2855  7296  2818  6463 ,2,2016-06-04T16:07+00:00
R03395734,i103973354,kevin,lee,plyler,m,26,12/11/1991, 41  Bass  Street ,Toowoomba,4350.0,QLD, 07  6740  5187 ,kevin.plyler@aol.com,certificate-iii,other-technician,, 6595  4054  0534  9778 ,3,2010-04-11T24:26+00:00
R49349813,d133994481,brandon,nelson,ethridge,f,50,23/12/1968, 31  Pennefather  Street ,Higgins,2615.0,ACT, 02  1716  3681 ,bhdefmtcds@mail.com.au,certificate-ii,other-service-worker,, 3991  1527  8084  9786 ,24,2009-08-03T01:05+00:00
R28669364,c139826646,joshua,earl,hill,m,39,12/6/1981, 43  sergison  circuit  north  bank  caravan  park , rapid  creek ,810.0,nt, 08  7182  4409 ,hill92@gmail.com,diploma,other-technician,109592.0, 6234  2352  4916  3072 ,19,2019-11-06t16:48+00:00
R27813075,b187273051,joshua,shaunri,mantooth,f,63,21/2/1957, 1  bamboo  court  waverley  prk  estate , cranbourne  north ,3977.0,vic, 03  4192  5184 ,mantooth.joshua@hotmail.com,graduate-certificate,legal-professional,109699.0, 3526  1625  1309  9459 ,44,2020-03-04t08:17+00:00
R56070909,g150900976,lois,m,vines,f,57,23/4/1960, 1  Koorooma  Place ,Sylvania,2224.0,NSW, 02  6405  1612 ,francis84@mail.com.au,diploma,other-technician,126558.0, 1734  3242  3229  3064 ,41,2017-06-14T23:17+00:00
R54245122,e154125242,mitchell,john,dysart,m,18,10/6/2002, 27  harbour  road  sutherland  towers ,hamilton,4007.0,qld, 07  4015  0212 ,dysart69@aol.com,senior-secondary-school,casual-worker,-9999.0, 6982  7526  2917  9412 ,1,2020-05-05t16:52+00:00
R98464838,h184849683,joshua,michael,emmerton,m,24,27/7/1996, 14  oakmont  street  the  pavillions ,robina,4226.0,qld, 07  9669  8194 ,qobkakafst@yahoo.com,senior-secondary-school,secretary,-9999.0, 9902  4394  4798  3781 ,5,2020-05-22t16:24+00:00
R44515711,c114541157,james,,carrigan,f,14,17/10/2006, 60  marcus  clarke  street  advance  bank  centre ,canberra,2601.0,act, 02  7208  3925 ,james.carrigan@yahoo.com,secondary-school,,0.0,,0,2020-03-11t02:19+00:00
R10255190,e111505290,monica,,hayes,f,73,1/1/1947, 10  rutleys  road  mecca  caravan  park ,wyee,2259.0,nsw, 02  3399  7493 ,monica8@aol.com,diploma,ict-technician,146933.0, 3136  8372  7029  1506 ,52,2018-01-07t05:50+00:00
R34185687,d156478813,vera,laporta,hinson,f,40,19/2/1980, 211  autumn  street  flt  3 , geelong  west ,3218.0,vic, 03  6367  2922 ,hinson.vera@mail.com,certificate-i,other-service-worker,44924.0, 4319  7545  6887  2127 ,21,2020-01-10t24:42+00:00
R93966287,i128693679,casey,beatrice,upright,f,74,25/8/1943, 3  Annear  Court , Stuart  Park ,820.0,NT,,maedsmrean@aol.com,certificate-i,re-tired,0.0, 9321  7387  3759  8394 ,45,2017-10-15T12:58+00:00
R40063013,i103401630,timothy,henry,alston,m,16,4/7/2004, 9  cavenagh  street  national  mutual  centre ,darwin,800.0,nt, 08  6377  3438 ,timothy53@mail.com,senior-secondary-school,casual-worker,0.0, 3564  7101  0938  9721 ,3,2020-05-11t09:32+00:00
R24721876,i126287741,russell,lawerence,griffin,m,41,30/7/1975, 27  arrow  drive  hmas ,coonawarra,820.0,nt, 08  6289  9775 ,griffin98@yahoo.com,certificate-iv,automotive-worker,52384.0, 5901  6610  5684  1588 ,25,2015-03-22T13:17+00:00
R89670916,b171996086,james,ray,mcadoo,f,54,30/5/1966, 18  westpark  court  monterey  keys ,oxenford,4210.0,qld, 07  4757  9832 ,kpjgchdiip@aol.com,secondary-school,other-labourer,13845.0, 2040  5213  3195  3489 ,25,2010-12-06t12:14+00:00
R74824458,i154424878,scott,franklin,sigmon,f,48,16/7/1972, 2  daventry  street  flt  3 ,reservoir,3073.0,vic, 03  9658  3257 ,sigmon38@mail.com.au,certificate-iii,other-technician,111355.0, 7611  3784  0106  5521 ,29,2020-03-20t18:11+00:00
R60793363,b170663339,joseph,irving,brooks,m,23,23/1/1996, 1  Hawkins  Court ,Malak,812.0,NT, 08  8848  0375 ,brooks69@mail.com.au,advance-diploma,legal-professional,110201.0, 2059  4164  8955  5461 ,5,2019-07-15T09:24+00:00
R76528206,g180752266,danny,lee,hollifield,f,10,23/1/2010, 144  red  hill  road  rosebank  cottage , red  hill ,3937.0,vic, 03  8133  1178 ,hollifield38@mail.com.au,primary-school,,-9999.0,,0,2020-01-01t12:27+00:00
R06501447,g160401574,adrian,nicholas,akhavi,m,15,28/12/2005, Kin  Kin-Pomona  Road ,Pomona,4568.0,QLD, 07  4334  8802 ,adrian.akhavi@aol.com,secondary-school,,-9999.0,,0,2020-12-26T06:20+00:00
R81960175,i116718059,justin,e,woods,m,62,19/7/1958, 20  Jenner  Street , Baulkham  Hills ,2153.0,NSW, 02  0104  7266 ,woods45@mail.com,advance-diploma,ict-technician,, 0096  1942  8630  0026 ,43,2020-05-12T13:51+00:00
R21507552,a115552270,william,frank,bandy,m,60,22/3/1960, 413  commercial  (west)  street  tower  view , mount  gambier ,5290.0,sa, 08  2712  5731 ,nnpakomdqn@gmail.com,certificate-i,personal-services-worker,74094.0, 4688  3723  5310  8969 ,39,2018-02-08t05:56+00:00
R20471095,g141007295,gary,levar,brawley,m,52,10/3/1968, 250  baltimore  parade  raafa  estate ,merriwa,6030.0,wa, 08  3812  1554 ,,certificate-ii,other-service-worker,48636.0, 5567  7753  0939  7546 ,32,2019-10-16t05:24+00:00
R18899797,f197818799,kendall,lee,grooms,m,21,31/3/1999, 100  steer  road  beauchamp  street ,kerang,3579.0,vic, 03  2646  4627 ,grooms.kendall@yahoo.com,certificate-iv,engineering-worker,-9999.0, 4865  3598  6160  7426 ,2,2020-06-24t23:17+00:00
R70884086,a178084086,richard,,vickers,m,56,11/7/1960, 10  Zeitz  Court ,Banks,2906.0,ACT, 02  3709  1755 ,bqmcrobhob@yahoo.com,bachelor-degree,other-technician,107381.0, 6771  9091  5437  1058 ,37,2012-11-18T09:56+00:00
R56494544,b146454594,peter,robert,pfauth,m,66,3/5/1951, Viney  Road ,Glossop,5344.0,SA, 08  6664  4920 ,peter.pfauth@mail.com,bachelor-degree,other-technician,81529.0, 4487  8311  5652  7005 ,38,2005-12-20T23:48+00:00
R04830596,f108546930,henry,clinton,sellars,m,60,19/5/1956, 105  Port  Stephens  Drive , Salamander  Bay ,2317.0,NSW, 02  8417  5684 ,sellars23@aol.com,secondary-school,machinary-driver,15496.0, 3442  9987  4460  9487 ,43,2014-04-22T10:11+00:00
R40377629,c173967042,ryan,alan,presjack,f,22,14/8/1998, 31  langport  parade  hse  73 ,mudgeeraba,4213.0,qld,,presjack26@hotmail.com,bachelor-degree,education-professional,80591.0, 9825  4728  2789  1483 ,3,2020-02-18t09:20+00:00
R10091562,a102011965,robert,chance,campbell,f,56,23/5/1964, 36  Lockwood  Street ,Merrylands,2160.0,NSW, 02  1202  0828 ,ssifjfbjjs@yahoo.com,advance-diploma,ict-professional,132917.0, 8361  5580  8936  8740 ,34,2017-08-23T02:01+00:00
R37953511,g133917155,r,d,dry,m,69,22/10/1951, 96  village  way  cedar  bay ,oxenford,4210.0,qld,,dry78@yahoo.com,bachelor-degree,education-professional,86242.0, 6075  6539  1819  0738 ,48,2018-12-04t01:42+00:00
R79661514,f146579116,rodney,ray,matthews,f,52,27/9/1968, 187  george  street  mostly  cedar ,bathurst,2795.0,nsw, 02  1048  8092 ,rodney.matthews@yahoo.com,certificate-i,other-clerical-worker,37132.0, 2675  4182  8798  5576 ,33,2020-04-01t17:40+00:00
R32011378,c118273103,michael,t,vollmer,m,25,10/2/1995, 4  swamp  road  angelboro ,dunmore,2529.0,nsw, 02  1795  8906 ,vollmer92@mail.com.au,diploma,engineering-worker,75340.0, 6335  8657  6548  0749 ,6,2020-04-18t15:26+00:00
R19183845,e183511984,james,lynn,booker,m,30,2/11/1987, 10  Groves  Street , Keilor  East ,3033.0,VIC,,apfndmafmi@mail.com.au,diploma,other-technician,, 1695  4529  6790  1244 ,12,2015-01-22T01:30+00:00
R47715667,d171674765,garland,kyle,malinzak,m,73,20/3/1947, 247  trower  road  shop  gd ,casuarina,810.0,nt, 08  1306  3568 ,,certificate-i,clerical-worker,-9999.0, 2867  5650  7458  0943 ,54,2020-01-16t12:47+00:00
R27931478,i178321749,barbara,dickeson,powell,f,32,27/9/1988, 42  rutherford  avenue  b ,burraneer,2230.0,nsw,,,advance-diploma,education-professional,99237.0, 7256  6103  7305  9230 ,13,2020-06-14t17:56+00:00
R61992818,i116921889,thongvanh,wade,bynum,m,58,3/8/1962, 1  hobart  place  amp  bldg , canberra  city ,2601.0,act, 02  5968  3950 ,bynum91@gmail.com,senior-secondary-school,cleaner,13956.0, 4266  6444  5103  9881 ,39,2020-02-22t01:04+00:00
R33803208,e180830323,mattie,ann,teague,f,59,10/6/1961, 5  carrabie  street  raaf  base ,darwin,800.0,nt, 08  7565  4010 ,teague65@yahoo.com,certificate-i,carer,32818.0, 6054  1136  7591  5940 ,38,2018-02-05t19:03+00:00
R80836184,b114388608,natalie,elaine,earl,f,27,29/1/1993, 6  smith  street  pembroke  place ,epping,2121.0,nsw, 02  1753  4095 ,earl.natalie@mail.com.au,certificate-iv,other-worker,, 4287  3515  6511  5857 ,5,2017-04-21t10:30+00:00
R04623844,h184406423,angela,carlee,cahoon,f,51,3/2/1969, 64  sanctuary  lakes  boulevarde  sanctuary  lakes , point  cook ,3030.0,vic, 03  5514  7924 ,cahoon.angela@mail.com,diploma,automotive-worker,95035.0, 8999  6292  8904  9171 ,32,2020-01-10t24:15+00:00
R08355176,d187635105,daniel,martin,lagrone,m,58,13/3/1962, 90  sunrise  avenue  bevington  vlge ,budgewoi,2262.0,nsw, 02  4895  6580 ,lagrone62@yahoo.com,certificate-i,clerks,41494.0, 9756  6952  3654  5420 ,39,2020-04-15t22:05+00:00
R50570981,g101057958,scott,morton,hester,m,66,24/8/1953, 26  Nelson  Terrace , Alice  Springs ,870.0,NT, 08  8321  4520 ,hester97@mail.com,certificate-iii,ict-technician,75626.0, 8970  0847  5469  9998 ,46,2017-06-20T24:35+00:00
R81541118,a111158184,bobby,walker,shabestari,m,18,31/1/2000, 53  Standley  Crescent , Alice  Springs ,870.0,NT, 08  9503  2719 ,shabestari.bobby@hotmail.com,senior-secondary-school,cleaner,16023.0, 7912  4656  5979  3508 ,1,2018-06-05T05:01+00:00
R38111503,b101138531,heather,faith,howard,f,25,22/8/1995, 10  brushwood  drive  willow  lodge  caravn  park ,bangholme,3175.0,vic, 03  6313  1649 ,howard47@gmail.com,advance-diploma,other-technician,145853.0, 6562  7391  9008  7490 ,6,2020-01-23t13:08+00:00
R12100213,b110321102,veronica,marie,lewis,f,16,8/5/2001, Bees  Creek  Road , Bees  Creek ,822.0,NT, 08  6981  4931 ,lewis.veronica@yahoo.com,diploma,other-technician,103937.0, 1474  2571  9031  7420 ,0,2017-01-14T09:13+00:00
R63104300,d103004613,margaret,,suggs,f,62,28/2/1958, 150  rockhampton  road  caprion  retiement ,yeppoon,4703.0,qld, 07  9517  4176 ,qafdgsbaqe@mail.com.au,advance-diploma,other-technician,-9999.0, 3559  6614  3683  1622 ,43,2020-05-12t13:58+00:00
R07911544,d114590471,robert,l,deaton,m,63,19/3/1957, 16  Spier  Street ,Biloela,4715.0,QLD, 07  5051  8556 ,deaton.robert@aol.com,diploma,automotive-worker,-9999.0, 4109  4807  7329  2486 ,42,2018-10-20T14:56+00:00
R22255465,e154226255,ronald,mandy,harper,f,71,12/7/1949, 21  Carnegie  Circuit ,Chifley,2036.0,NSW,,ronald.harper@yahoo.com,bachelor-degree,ict-technician,114534.0, 9370  9218  0091  4486 ,48,2016-09-26T04:55+00:00
R32263457,a134722563,melissa,stone,bridges,f,18,20/3/2002, 1  hardcastle  road  finis  river , dundee  beach ,840.0,nt, 08  9707  1507 ,bridges70@mail.com,senior-secondary-school,casual-worker,0.0, 6188  6466  1540  0718 ,1,2020-06-04t10:39+00:00
R09971600,i100976901,jessica,pepper,richardson,f,10,9/6/2010, 288  albert  road  claremont  homes , south  melbourne ,3205.0,vic, 03  3367  8485 ,jessica.richardson@yahoo.com,primary-school,,0.0,,0,2020-04-01t15:17+00:00
R06477452,b154470276,charles,jackson,johnson,f,52,5/7/1967, 18  Tamboy  Avenue ,Carlingford,2118.0,NSW, 02  1860  6759 ,,certificate-iv,ict-technician,-9999.0, 2952  3815  6024  8200 ,27,2012-05-08T16:37+00:00
R46958930,f169308549,danny,,wallace,f,56,18/6/1964, 538  hopewell  road  blks  500 , darwin  river ,822.0,nt, 08  7322  9937 ,danny.wallace@gmail.com,advance-diploma,legal-professional,-9999.0, 3321  2716  5531  5968 ,37,2020-02-06t08:43+00:00
R64609990,e169469900,richard,,wester,f,75,4/5/1945, 13  mary  street  penhale ,grafton,2460.0,nsw, 02  6676  3871 ,richard18@aol.com,diploma,other-technician,-9999.0, 5487  3428  1728  7181 ,56,2020-03-23t22:44+00:00
R71826347,a147873162,betsy,marie,vaughn,f,7,7/7/2013, 33  the  glen  hyland  park , nambucca  heads ,2448.0,nsw, 02  5369  9144 ,vaughn.betsy@hotmail.com,primary-school,,0.0,,0,2020-07-21t22:37+00:00
R85977769,a197767589,claudia,dianealisha,ingle,f,18,5/9/2002, 25  grafton  street  pentagon  bldg ,cairns,4870.0,qld, 07  4782  4616 ,ingle48@gmail.com,senior-secondary-school,casual-worker,0.0, 7600  6645  5337  5659 ,1,2020-03-22t22:10+00:00
R45859635,e134598556,paul,wayne,gilroy,f,27,15/2/1993, 1  hardcastle  road  finis  river , dundee  beach ,840.0,nt,,,secondary-school,farm-worker,15335.0, 6438  2253  6533  1152 ,8,2020-01-17t08:33+00:00
R23548694,d185923446,anthony,lamont,howell,m,25,28/11/1995, 930  gympie  road  cooper  house ,chermside,4032.0,qld, 07  1603  7510 ,anthony.howell@mail.com,bachelor-degree,art-media-professional,113912.0, 7266  8394  7828  6867 ,6,2020-05-02t03:59+00:00
R80319398,e198083391,joe,l,macbeth,m,57,25/7/1963, 115  elmglade  close  riverwood ,albury,2640.0,nsw, 02  7156  1121 ,joe.macbeth@gmail.com,graduate-certificate,health-professional,, 3220  5262  6536  5187 ,38,2020-01-27t13:31+00:00
R93242448,c139842442,jacob,loren,criscuolo,f,76,14/4/1944, 38  boyd  street  specialist  centre , tweed  heads ,2485.0,nsw, 02  7030  7609 ,jacob48@hotmail.com,graduate-certificate,manager,166390.0, 2044  7820  6998  3931 ,56,2019-06-16t08:36+00:00
R58075062,h176255800,billy,,livengood,m,71,10/8/1949, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  7020  7116 ,livengood.billy@hotmail.com,graduate-certificate,ict-professional,87073.0, 0379  1829  0172  8409 ,51,2019-09-21t02:13+00:00
