rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-7498,a160020965,64, 6122  14522  1  2 ,not-married,169,93,32,74,249,0,hypothyroidism,2012-11-14t16:50+00:00,R60200956,72,certificate-iv,automotive-worker,, 3263  5609  9625  6790 ,50,2017-01-10t08:28+00:00,heidie,ann,levesque,f,23/04/1948, 29  cavenagh  street  chin  arcade ,darwin,800.0,nt, 08  3127  2633 ,dflssedchq@aol.com
rec-59713,g115033337,51, 1405  93456  2  2 ,married-de-facto,195,61,16,74,246,0,left-hip-pain,2012-03-14t17:39+00:00,R05313337,59,senior-secondary-school,construction-labourer,, 3269  5777  9375  5741 ,40,2020-06-12t20:41+00:00,michael,t,white,m,31/10/1961, 342  harpers  road  tambaran ,woodend,3442.0,vic, 03  9638  4234 ,michael.white@yahoo.com
rec-71997,g123869193,45, 7510  56997  1  1 ,not-married,198,81,20,67,138,0,urinary-tract-infection,2019-08-23t16:57+00:00,R33692918,46,certificate-iii,other-technician,, 1837  9966  2785  2270 ,27,2020-06-11t15:30+00:00,larry,james,white,f,24/05/1974, 318  green  gully  road  elkhalil ,mudgee,2850.0,nsw, 02  6146  4985 ,teaeglabio@mail.com.au
rec-17342,g173496367,55, 4703  61027  2  2 ,married,184,73,21,73,119,0,laparoscopic-inguinal-hernia-repair,2018-08-03t13:22+00:00,R63647397,57,advance-diploma,ict-technician,, 9957  8672  2141  3151 ,38,2020-07-22t23:03+00:00,todd,lee,ismay,m,04/07/1963, 205  gore  highway  ebrose ,pampas,4352.0,qld, 07  4195  8624 ,ismay.todd@hotmail.com
rec-39139,b151520008,18, 9699  54354  2  2 ,not-married,179,85,26,75,166,0,musculoskeletal-pain-(knee's-bilateral),2014-04-17t20:39+00:00,R80005521,24,certificate-i,health-support-worker,, 7302  7744  0994  0562 ,5,2020-03-11t01:22+00:00,vontrell,andrew,triplett,m,01/06/1996, 1  glen  davis  court  henry  street ,glynde,5070.0,sa, 08  6576  8066 ,vontrell98@mail.com
rec-57425,e166193450,21, 8077  71937  2  2 ,not-married,189,149,41,71,170,1,blurred-vision,2012-06-13t16:09+00:00,R53416609,29,diploma,other-worker,, 4697  8845  1022  8212 ,10,2020-01-12t07:01+00:00,jill,blakemore,simmons,f,17/08/1991, 25  l'estrange  street  glenbrook ,glenside,5065.0,sa, 08  2139  2660 ,gcpqfrfqfn@mail.com
rec-38280,h121425467,49, 8188  51070  1  1 ,married-de-facto,179,58,18,76,187,0,back-tenderness,2016-09-01t22:25+00:00,R22467145,53,certificate-i,other-service-worker,, 1819  6951  3829  3947 ,34,2020-02-09t17:23+00:00,robert,andrew,plough,m,12/09/1967, 24  careys  lane  bellview  lodge , harwood  island ,2465.0,nsw, 02  2129  3556 ,qcfemrgrhm@gmail.com
rec-11175,i170487334,40, 7452  71615  1  1 ,divorced,171,68,23,77,129,0,chest-pain,2013-07-02t11:23+00:00,R04734738,47,certificate-i,health-support-worker,, 1248  9009  6506  2895 ,8,2000-11-13t20:22+00:00,eleanor,hoyle,blizzard,f,24/04/1973, 11  lerra  road  windella  downs ,lochinvar,2321.0,nsw, 02  7549  2558 ,oicpkbqmdf@gmail.com
rec-59429,a188301430,23, 6595  15793  2  2 ,not-married,165,129,47,75,184,0,urinary-frequency,2017-10-08t08:36+00:00,R84810330,29,advance-diploma,ict-professional,, 3220  9088  3039  8125 ,10,2020-04-17t16:12+00:00,betsy,maxwell,simms,f,25/09/1991, 7  narromine  street  kirribili ,nevertire,2831.0,nsw, 02  9237  7521 ,betsy.simms@mail.com.au
rec-40437,i193663057,14, 3568  85835  1  2 ,divorced,170,55,19,78,163,0,abdominal-discomfort,2015-02-09t13:30+00:00,R69337506,19,certificate-iii,other-technician,, 6344  8380  0278  7003 ,0,2020-07-08t02:21+00:00,amanda,denise,hammond,f,16/06/2001, 80  moseley  street  kapara  hostel ,glenelg,5045.0,sa, 08  7780  4299 ,hammond.amanda@hotmail.com
rec-93824,e143528072,23, 9905  36491  1  3 ,separated,181,145,44,76,86,0,ankle-swelling,2016-01-10t20:37+00:00,R28740325,27,diploma,ict-technician,, 0002  3877  4089  1785 ,8,2020-07-26t18:26+00:00,anja,james,tucker,f,29/05/1993, 412  plumpton  road  plumpton  park , diggers  rest ,4563.0,vic, 03  0482  0130 ,tucker.anja@mail.com.au
rec-36167,e108727872,50, 7675  88248  1  2 ,married,173,66,22,69,184,0,low-energy,2012-07-25t20:15+00:00,R82072787,58,advance-diploma,other-technician,, 0154  3576  3444  2086 ,37,2018-01-04t22:33+00:00,cynthia,walker,rivera,f,08/06/1962, 75  saunders  road  sevenoaks , kilmore  east ,3764.0,vic, 03  1944  0120 ,rivera89@gmail.com
rec-44769,b103425968,9, 9336  51530  2  2 ,,120,26,18,74,190,0,arthritis-pain-in-l-knee,2020-03-21t13:45+00:00,R06234985,9,primary-school,,,,0,2020-03-21t21:53+00:00,orlando,bruce,bowman,m,03/11/2011, 100  wakefield  garden  ainslie  chmbrs ,ainslie,2602.0,act, 02  3971  9126 ,orlando.bowman@gmail.com
rec-43922,b194372026,12, 7433  53052  1  2 ,,140,53,27,65,167,0,dizziness,2019-12-21t12:11+00:00,R22407936,13,secondary-school,,,,0,2020-05-24t01:46+00:00,james,kevin,schuilwerve,f,10/01/2007, 925  nepean  highway  cons  hospital ,mornington,3931.0,vic,,schuilwerve1@aol.com
rec-84313,g143324146,47, 6521  23618  1  2 ,married,169,114,39,76,143,0,headaches,2019-09-08t24:29+00:00,R34342146,48,doctoral-degree,general-manager,, 1362  0497  1563  5795 ,28,2019-09-24t23:34+00:00,james,paul,sar,f,23/10/1972, 32  mckeahnie  lane  majura  vale ,sutton,2620.0,nsw, 02  8550  3393 ,pmehbnsgnf@mail.com.au
rec-82227,i174030775,23, 5804  11988  1  3 ,divorced,197,140,36,79,278,0,neck-stiffness,2015-09-23t08:02+00:00,R57747300,28,graduate-certificate,chief-executive,, 3983  3355  2711  8137 ,9,2020-03-08t15:10+00:00,adam,hugh,philbeck,f,22/09/1992, 1  hobart  place  amp  bldg , canberra  city ,2601.0,act, 02  9436  6578 ,adam89@aol.com
rec-94764,c159732436,53, 2686  46538  2  1 ,married,173,67,22,72,168,0,abdominal-discomfort,2014-07-20t18:55+00:00,R32945637,59,advance-diploma,other-technician,, 3256  8248  7610  5642 ,40,2020-01-13t13:55+00:00,russell,edward,bottoms,f,24/01/1961, 985  blayney  road  macarthur  park , evans  plains ,2795.0,nsw, 02  4674  9637 ,bottoms45@yahoo.com
rec-89224,e149925806,25, 1439  88004  1  3 ,married-de-facto,190,71,19,75,42,0,drowsiness,2019-03-14t01:43+00:00,R95824690,26,senior-secondary-school,farm-worker,, 8441  5884  8377  6793 ,4,2017-06-17t14:57+00:00,evan,cooper,cummings,f,11/09/1994, 404  mccoombe  street  heritage  village ,mooroobool,4870.0,qld, 07  5964  7327 ,evan.cummings@mail.com
rec-12603,i113562919,70, 6742  49866  2  1 ,married,193,100,26,77,241,0,delusions,2012-03-12t01:32+00:00,R59162931,78,advance-diploma,re-tired,, 1950  2988  0226  4261 ,45,2020-03-06t09:40+00:00,richard,mike,daughtridge,m,20/08/1942, 118  fifty  road  ludlow ,baldivis,6171.0,wa, 08  9314  8226 ,ncceqkrkqb@yahoo.com
rec-53319,c119889595,26, 3194  59391  2  1 ,married,173,126,42,68,108,0,left-wrist-mild-carpal-tunnel,2019-05-03t18:58+00:00,R58999158,25,advance-diploma,ict-professional,, 3740  9977  5929  5707 ,8,2018-01-20T14:19+00:00,melba,hope,rudisill,f,24/12/1993, 137  victoria  street  cardinal  freeman  vlge ,ashfield,2372.0,nsw, 02  5112  5511 ,melba3@mail.com
rec-65730,c103354003,49, 6213  55854  2  1 ,not-married,175,129,42,81,156,0,dry-mouth,2015-11-17t02:40+00:00,R33003045,54,certificate-iv,ict-technician,, 7323  7210  9137  9651 ,24,2009-08-10t05:57+00:00,cynthia,morris,hinson,f,19/09/1966, 1  park  road  spicerdale ,mumbil,2820.0,nsw, 02  2905  8451 ,hinson58@aol.com
rec-68136,e174049259,9, 8678  80077  2  2 ,,129,32,19,79,178,0,post-lp-schoulder-pain,2014-07-27t16:22+00:00,R02759449,15,secondary-school,,,,0,2020-06-18t07:47+00:00,clayton,clinton,johnson,m,30/01/2005, 1  hobart  place  amp  tower , canberra  city ,2600.0,act, 02  0300  7178 ,
rec-28288,b131011762,55, 2594  69498  2  1 ,married,181,93,28,74,143,0,nausea,2017-10-06t22:11+00:00,R31012167,58,senior-secondary-school,secretary,, 9043  8183  5691  8115 ,38,2019-05-03t06:58+00:00,chiquetta,louise,pope,f,06/04/1962, 12  redbud  court  glenfields  estate ,mooloolaba,4557.0,qld, 07  5945  6443 ,nmpnsktrca@mail.com.au
rec-9389,i142772622,21, 7403  90150  1  3 ,married-de-facto,194,147,39,77,187,0,coughing,2016-08-25t14:59+00:00,R72622472,28,secondary-school,factory-worker,, 3437  2880  9079  4547 ,8,2019-11-04t04:06+00:00,lisa,k,trainor,f,28/09/1992, 1  darcy  place  brown  place ,orange,2800.0,nsw, 02  3761  5863 ,trainor53@hotmail.com
rec-55400,i139749434,43, 1879  57720  2  1 ,not-married,193,84,22,79,181,0,fall,2015-08-25t12:13+00:00,R73434994,48,certificate-iii,other-worker,, 2420  6181  8243  1575 ,29,2020-05-20t17:25+00:00,elizabeth,ann,sports,f,13/01/1972, 14  batch  court  drayton  exchange ,toowoomba,4350.0,qld, 07  0857  8852 ,fdciqqfkfs@aol.com
rec-38448,d177620140,26, 2647  65012  2  2 ,not-married,194,146,38,78,186,0,bruising,2016-03-26t02:22+00:00,R10620747,30,graduate-certificate,legal-professional,, 6578  7717  7039  9706 ,10,2019-07-26t19:31+00:00,carol,norisha,price,f,25/01/1990, 1  woodhall  place  knightsbridge  esta ,tarneit,3029.0,vic, 03  5998  1607 ,price78@aol.com
rec-35995,g180415372,55, 5573  41564  2  2 ,not-married,181,122,37,79,210,0,sore-back,2018-11-24t13:56+00:00,R01578342,57,advance-diploma,education-professional,, 5939  9107  7681  7529 ,38,2020-01-07t23:06+00:00,lois,m,chambless,f,02/06/1963, 455  pinjarra  road  mandurah  garden  vllage ,mandurah,6210.0,wa, 08  3174  0527 ,chambless.lois@aol.com
rec-34354,f192895077,14, 1554  76046  2  3 ,not-married,140,73,37,73,171,0,coughing-when-lying-down,2014-08-05t18:21+00:00,R97709528,20,bachelor-degree,ict-professional,, 3143  1124  3600  2519 ,1,2020-04-08t03:32+00:00,elizabeth,lynn,hopkins,f,03/05/2000, 19  the  mall  paspaley  pearls  building ,darwin,800.0,nt,,hopkins42@yahoo.com
rec-4561,g175533502,28, 2644  81851  2  1 ,not-married,175,67,21,78,243,0,non-cancerous-skin-lesion-on-face-removal,2014-04-04t23:28+00:00,R32753055,34,certificate-ii,carer,, 2439  6010  9197  8986 ,15,2020-04-16t13:01+00:00,darrell,edward,perales,m,21/08/1986, 87  winchester  road  kianga  court , alexandra  hills ,4161.0,qld, 07  6748  3154 ,darrell.perales@mail.com
rec-8947,f168740697,29, 7897  60460  2  1 ,married,172,63,21,74,230,1,hypotension,2014-10-27t02:19+00:00,R68967740,35,certificate-iii,construction-worker,, 6266  3034  6673  7052 ,13,2017-10-26t24:46+00:00,edward,vance,dukes,m,31/01/1985, 74  wardoo  street  the  domain ,ashmore,4214.0,qld, 07  1895  8446 ,edward.dukes@mail.com.au
rec-51719,i107072179,28, 5589  72250  2  1 ,married,188,57,16,69,108,0,crampy,2020-01-03t16:11+00:00,R70710279,28,certificate-i,other-service-worker,, 4728  7639  6039  4388 ,9,2020-01-21t21:51+00:00,gerald,cornelius,defreese,m,22/03/1992, 54  duell  road  whitsunday  pandanu ,cannonvale,4802.0,qld, 07  7192  8049 ,defreese33@hotmail.com
rec-95088,e115167612,36, 9131  34977  1  1 ,not-married,170,79,27,72,120,0,kidney-stone,2015-03-06t04:06+00:00,R71216516,41,certificate-i,carer,, 9610  1966  1576  3219 ,19,2017-06-02t09:01+00:00,clayton,john,conyers,f,27/02/1979, 77  myall  street  dubbo  eye  centre ,dubbo,2830.0,nsw, 02  9467  7303 ,terdjreiii@mail.com
rec-60559,c189913723,12, 1409  79257  1  2 ,married,157,35,14,81,172,1,constipation,2012-01-25t24:47+00:00,R73198293,20,bachelor-degree,ict-professional,, 8191  6016  3303  7584 ,1,2020-06-11t24:14+00:00,johnnie,raymond,hayes,m,31/05/2000, 285  collinsvale  road  nowhere ,collinsvale,7012.0,tas, 03  5426  7303 ,johnnie58@gmail.com
rec-79943,e178782364,25, 8235  50794  1  3 ,married,179,144,44,80,198,0,worse-symptoms-of-orthostatic-dizziness,2017-04-09t23:23+00:00,R47827836,28,bachelor-degree,ict-professional,, 3390  4983  4608  6770 ,8,2019-10-02t09:57+00:00,robert,james,phillips,f,31/03/1992, 18  clarke  avenue  craigie  lea  garden , mount  martha ,3934.0,vic, 03  5196  9154 ,fqtfglprsg@mail.com
rec-23690,g169452110,52, 1700  68494  1  2 ,married,177,140,44,65,195,0,increased-urinary-frequency,2014-06-12t20:51+00:00,R10456912,58,bachelor-degree,ict-technician,, 8791  6872  9902  4618 ,38,2019-02-26t10:23+00:00,karisa,ann,sidelinker,f,16/07/1962, 3  obley  road  glenwood ,dubbo,2171.0,nsw, 02  2429  1296 ,kmicrdcfte@gmail.com
rec-20797,d131333197,39, 6399  49625  1  2 ,married,196,90,23,77,107,0,basal-cell-carcinoma,2015-09-25t22:44+00:00,R13331793,44,diploma,other-technician,, 1650  1685  1794  3962 ,25,2020-07-25t13:13+00:00,roshawn,michael,fiederlein,m,28/03/1976, 4281  channel  highway  hawksworth ,middleton,7163.0,tas, 03  4878  0504 ,ceamsbriaj@gmail.com
rec-21900,g189490151,7, 5451  18349  1  2 ,,144,51,24,77,193,0,deviated-septum-causing-sleep-apnea,2020-06-25t07:10+00:00,R95891401,10,primary-school,,,,0,2020-06-12t01:45+00:00,robert,shannon,wallace,m,14/01/2010, 43  sergison  circuit  north  bank  caravan  park , rapid  creek ,810.0,nt, 08  2718  8306 ,spfjkpojlq.aol.com
rec-71346,g119864201,59, 3227  76613  1  1 ,married,185,-99,25,73,207,0,low-energy,2017-03-04t03:03+00:00,R92408161,62,bachelor-degree,ict-professional,, 7432  4344  8609  6942 ,38,2015-07-27t02:30+00:00,jesse,lee,bonds,f,13/08/1958, 2091  thunderbolts  way  glory  vale ,gloucester,2422.0,nsw, 02  7777  2374 ,jesse.bonds@mail.com.au
rec-26005,e190129345,13, 3517  73460  2  2 ,not-married,166,58,21,73,159,0,dry-mouth,2014-07-18t09:33+00:00,R50214939,19,diploma,other-worker,, 4176  1633  3060  4653 ,0,2020-03-16t24:17+00:00,brian,tyler,rivera,m,29/04/2001, 12  edward  street  aprt  602 ,brisbane,4000.0,qld, 02  8845  4125 ,mkamjntndh@aol.com
rec-47105,d186569545,46, 7349  33300  1  2 ,married-de-facto,189,107,29,74,201,0,low-energy,2017-11-13t13:18+00:00,R86556594,49,diploma,other-technician,, 2939  4259  0815  1538 ,29,2019-09-07t17:54+00:00,yaveshia,ann,clark,m,04/10/1971, 156  beaconsfield  parade  aprt  35 , albert  park ,3206.0,vic, 03  7988  2684 ,clark.yaveshia@aol.com
rec-23123,a191334849,23, 7186  48230  1  3 ,married-de-facto,198,68,17,71,92,0,swelling-in-right-knee-post-right-knee-meniscus-surgery,2013-11-27t06:03+00:00,R33948941,30,graduate-certificate,education-professional,, 8449  0358  2075  5364 ,6,2015-10-18t12:59+00:00,rosella,marquita,harrison,f,08/02/1990, 30  avenue  street  st  george ,vincentia,2540.0,nsw, 02  9285  3963 ,rosella.harrison@mail.com.au
rec-2582,a176355287,16, 7964  97281  2  3 ,separated,162,83,31,74,259,0,regular-irregular-atrial-fibrillation,2011-11-19t12:03+00:00,R73525687,25,certificate-iii,other-technician,, 3462  3470  7366  6799 ,6,2020-05-08t24:33+00:00,frances,gregory,lopez,m,07/10/1995, 237  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2485.0,nsw, 02  9867  4616 ,frances.lopez@aol.com
rec-6346,a153401090,44, 9229  88751  1  2 ,married-de-facto,190,116,32,77,199,0,squamous-cell-carcinoma,2013-06-17t13:11+00:00,R03410059,51,certificate-iv,ict-technician,, 0362  0399  9718  1800 ,32,2020-03-02t16:25+00:00,jose,earl,dodrill,f,27/07/1969, 209  charman  road  flt  6 ,cheltenham,3192.0,vic, 03  4880  7104 ,jose9@yahoo.com
rec-20723,f131892775,68, 3660  74140  1  2 ,married,196,69,17,75,194,0,melanoma,2014-05-17t10:23+00:00,R35981277,74,graduate-certificate,legislator,, 6913  1686  5788  7028 ,54,2019-06-16t04:51+00:00,kimberly,patterson,westergard,f,12/08/1946, 1  thompsons  road  connors  creek  estate ,foxground,2534.0,nsw, 02  8557  9255 ,westergard.kimberly@mail.com.au
rec-17851,i175503930,46, 7566  53076  2  2 ,not-married,185,102,29,70,170,1,depressed-mood,2016-02-26t20:42+00:00,R79303055,50,graduate-certificate,manager,, 9329  5418  5669  2354 ,30,2019-04-23t09:34+00:00,elsie,ann,monroe,f,08/06/1970, 250  baltimore  parade  raafa  estate ,merriwa,6030.0,wa, 08  7818  4532 ,elsie.monroe@mail.com.au
rec-74395,h137214941,9, 9563  89850  2  2 ,,127,33,20,80,156,0,cataract-of-right-eye,2014-10-24t13:43+00:00,R13941427,15,secondary-school,,,,0,2020-03-08t16:45+00:00,charles,reid,bowlin,f,16/11/2005, 868  old  calder  highway  keilor  retirement  village ,keilor,3036.0,vic, 03  9392  6876 ,bowlin57@yahoo.com
rec-64358,c118373480,14, 6980  71197  2  3 ,not-married,159,55,21,73,217,0,lightheadedness-caused-by-bp-medications,2015-06-15t08:58+00:00,R43188073,19,senior-secondary-school,machinary-driver,, 5483  4416  9154  9843 ,0,2020-06-24t05:22+00:00,travis,w,lynch,m,29/03/2001, 90  goolgung  avenue  aminya  vlge , baulkham  hills ,2586.0,nsw, 02  2303  6988 ,travis30@yahoo.com
rec-2801,h105897688,31, 6795  13547  1  2 ,not-married,175,147,48,71,141,0,bowel-movement-in-shower,2016-10-14t16:31+00:00,R50887968,35,advance-diploma,ict-technician,, 7577  1434  1478  8076 ,16,2020-07-18t13:59+00:00,william,curtis,jacobs,m,29/12/1985, 1  peak  avenue  park  lane  cnr  pac , main  beach ,4217.0,qld, 07  4215  8967 ,william65@yahoo.com
rec-99346,a193019713,46, 7306  48856  1  2 ,married,199,62,15,71,77,0,dry-mouth,2016-04-19t05:38+00:00,R71091933,50,advance-diploma,education-professional,, 2520  1247  7947  8257 ,29,2018-04-21t18:51+00:00,kenneth,fraiser,ross,f,06/09/1970, 60  melrose  road  cheam ,tunbridge,7120.0,tas, 03  1906  2274 ,kenneth.ross@aol.com
rec-48809,f141608062,74, 8697  38454  1  1 ,married-de-facto,187,102,29,81,140,0,bursitis,2016-01-23t24:39+00:00,R01240686,78,advance-diploma,other-technician,, 8602  4159  3177  6517 ,44,2005-03-07t24:12+00:00,kevin,cortez,may,m,11/09/1942, 5  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2486.0,nsw, 02  7123  9910 ,may.kevin@mail.com
rec-14282,a133264813,26, 1718  81894  1  1 ,married,173,65,21,69,125,0,less-motivated-to-do-activities,2015-09-05t04:07+00:00,R42631833,31,certificate-iv,engineering-worker,, 8471  2213  6716  7675 ,12,2020-03-27t19:17+00:00,ashley,hopewell,kinard-fulton,f,28/04/1989, 170  elmore-barnadown  road  ballymena ,goornong,3557.0,vic, 03  9737  3193 ,kinard-fulton.ashley@hotmail.com
rec-37896,i106456829,5, 4278  91903  2  2 ,,103,16,15,73,251,0,auto-accident,2020-04-20t21:40+00:00,R56829604,5,pre-school,,,,0,2020-06-23t03:06+00:00,sharon,jean,spires,f,30/10/2015, 18  paraka  court  mountain  creek  estate ,mooloolaba,4557.0,qld, 07  8848  0689 ,spires52@hotmail.com
rec-46442,e115685662,17, 4900  89428  2  2 ,not-married,169,79,27,69,161,0,excessive-thirstiness,2016-06-08t06:11+00:00,R65625168,21,certificate-i,clerical-worker,, 7492  3221  0074  2259 ,2,2020-02-12t03:57+00:00,carla,lee,o'brien,f,15/04/1999, 1  ra  road  heritage  caravan  park , alice  springs ,870.0,nt, 08  3907  9302 ,carla.o'brien@mail.com
rec-32552,c195328252,56, 8302  65529  2  1 ,married,183,124,37,78,202,0,crying,2015-11-14t05:49+00:00,R82225395,61,certificate-i,personal-services-worker,, 8570  6823  4235  3986 ,42,2020-03-07t16:35+00:00,oscar,j,shoemaker,m,25/02/1959, 83  lindsay  road  village  green ,buderim,4556.0,qld, 07  3197  2857 ,shoemaker.oscar@gmail.com
rec-87485,a117001681,19, 1080  19142  2  3 ,married,181,61,18,73,97,0,back-pain,2015-11-27t04:39+00:00,R61017801,24,certificate-ii,automotive-worker,, 9850  8395  2859  9564 ,5,2020-01-11t03:01+00:00,l,wayne,cohen,m,01/04/1996, 180  investigator  avenue  clola  vlge  street , tin  can  bay ,4580.0,qld, 07  5186  0892 ,l.cohen.gmail.com
rec-87485,a117001681,19, 1080  19142  2  3 ,married,181,61,18,73,97,0,back-pain,2015-11-27t04:39+00:00,R76001118,20,certificate-ii,automotive-worker,, 9850  8395  2859  9564 ,5,2016-10-01T23:24+00:00,l,wayne,cohen,m,01/04/1996, 180  investigator  avenue  clola  vlge  street , tin  can  bay ,4580.0,qld, 07  5186  0892 ,l.cohen.gmail.com
rec-42014,e145102802,23, 7054  45938  1  3 ,divorced,193,93,24,77,155,0,scaly-lesion-on-right-shin,2015-11-04t12:43+00:00,R04518220,29,senior-secondary-school,factory-worker,, 1172  8055  3379  2612 ,7,2017-09-12t16:44+00:00,tracy,armstrong,towers,f,27/12/1991, 40  mingbool  road  sec  629 , mount  gambier ,5290.0,sa,,tracy.towers.yahoo.com
rec-38729,b185226867,20, 9000  84757  1  3 ,married,170,-99,26,75,180,0,tibia-fracture--with-resulting-pain,2014-11-06t14:23+00:00,R86576822,26,certificate-ii,other-worker,, 9663  6790  5111  3870 ,7,2020-06-08t14:53+00:00,sonia,parker,tshiona,f,11/06/1994, 22  mitchell  street  central  specialist  clinic ,darwin,800.0,nt, 08  4882  2203 ,sonia.tshiona@mail.com.au
rec-25503,i110161337,38, 1295  52981  2  2 ,not-married,191,119,32,73,90,0,left-knee-pain,2012-10-26t08:08+00:00,R16173103,46,bachelor-degree,education-professional,, 8718  0050  9744  5300 ,24,2017-07-25t15:57+00:00,jeffrey,paul,peterson,m,18/11/1974, 74  wardoo  street  the  domain ,ashmore,4870.0,qld,,jaddqhplnj@mail.com
rec-91267,f133938438,40, 9617  87255  2  2 ,not-married,199,95,23,72,198,0,chest-pain,2014-10-07t11:41+00:00,R93834383,48,graduate-diploma,legislator,, 4861  3294  6801  6573 ,29,2020-04-06t24:12+00:00,benjamin,aimir,tuten,f,29/08/1972, 7  harman  road  villa  4 ,sorrento,2902.0,wa, 08  9748  9685 ,dhpoofnead@hotmail.com
